occurrenceID	basisOfRecord	eventDate	DM ID	 ID number	DNAmark ID	Institution ID/ ZM no/ Voucher	Danish name	English name	Species name	NCBI Scientific name if different from species name	Stored in	Type (skin, tissue, bone, hair, organ)	Return rest of sample	Sample storage DNAmark	Photo for DNAmark	Institution (Voucher )	Voucher stored as	DNA sample/ Tissue collection code	Collecting_Year	Collecting_Month	Collecting_Day	Collected by	Country	countryCode	Locality	Geographical exact (CoordinatePrecisioninMeters)	decimalLatitude (UTM: N)	decimalLongitude (UTM: E)	geodeticDatum	Identified by (Validator)	Registred by	Sampled at	Sampling_Year	Sampling_Month	Sampling_Day	Sampled by	individualCount	organismQuantity	organismQuantityType	Taxon ID (GBIF) ?	NCBI Taxon ID	scientificName	key GBIF	kingdom	phylum	class	order	family	genus	Species	matchType	confidence	status	taxonRank	Corrected by Christina Lehmkuhl Noer	K-mer file	Mitochondrial/chloroplast genome filename	Genome sequences filename	Alcohol	Skin	Skull	Skeleton	Mounted	Mummy	Freezer	Tissue Coll. Code	Collecting code	Acronym 	Notes	LatLongVariable	P	CatFrom	CatTo	P-gr.	Cruise	Station 	Haul	Gear	N/S	W/E	Depth (meters)	Wire (m)	Further loc. Data	Zmcoll	Etiket	Lab ID	Quantity	fauna district	host	stage	available	Alt Cat Number	Type Status	Type/Count\n[imported]	Type specimen stored in formaldehyd	HABITAT	Isolator	Isol. Date	Personal code 	Isoaltion sample	Isolation unit	Isolation method	STATE	Medium	Temp	DEP	DEPD	Authentic	Toxic	Class	Remarks	subsampled by 	validationStatus	taxon_id	taxonFullName	taxonDanishName	taxonRedListCategory	decimalLatitude	decimalLongitude	accuracy	substrate	vegetationType	associatedTaxa	ecologyNotes	notes	Legit	URI	NO	HAB	DEL	Collected at	Notes	Evt V nummer	oprindelse af materiale	Square	Position
	PreservedSpecimen		DM133	133	DMAL17	DDCC-0020	Cosmarium subprotumidum	Green algae	Cosmarium subprotumidum		media	centrifuget pellet	No	Frozen	yes, on algee webpage	Algae collection	Media		2014	11	19	Daugbjerg, N.	Denmark	DK	Fælledparken	approx.	55.70235	12.5657		Hansen, G.			2017	7	19	Gert Hansen	1	1	individuals			Cosmarium subprotumidum Nordst.	5273781	Plantae	Charophyta	Zygnematophyceae	Zygnematales	Desmidiaceae	Cosmarium	Cosmarium subprotumidum	EXACT	98	ACCEPTED	SPECIES																																									waiting for Gert	freshwater	Hansen, G.	21.11.2014	GH4074	net sample	single cell	micro-pipetting	clonal	DY-V	15°	Hansen, G.	27.02.2015	no	no	Conjugatophyceae																										
	PreservedSpecimen		DM134	134	DMAL18	DDCC-0021	Closterium venus	Green algae	Closterium venus		media	centrifuget pellet	No	Frozen	yes, on algee webpage	Algae collection	Media		2014	11	19	Daugbjerg, N.	Denmark	DK	Fælledparken	approx.	55.70235	12.5657		Hansen, G.			2017	7	19	Gert Hansen	1	1	individuals			Closterium venus K√ºtz. ex Ralfs	2646605	Plantae	Charophyta	Zygnematophyceae	Zygnematales	Closteriaceae	Closterium	Closterium venus	EXACT	98	ACCEPTED	SPECIES																																									waiting for Gert	freshwater	Stamatis, S.-A.	20.11.2014		netsample	single cell	micro-pipetting	clonal	DY-V	15°	Hansen, G.	03.06.2015			Conjugatophyceae																										
	PreservedSpecimen		DM135	135	DMAL19	DDCC-0022	Hyalotheca dissiliens	Green algae	Hyalotheca dissiliens		media	centrifuget pellet	No	Frozen	yes, on algee webpage	Algae collection	Media		2016	4	9	Hansen, G.	Denmark	DK	Meldgaard Sø		56.0129	9.0996		Hansen, G.			2017	7	19	Gert Hansen	1	1	individuals			Hyalotheca dissiliens Br√©b. ex Ralfs	2649620	Plantae	Charophyta	Zygnematophyceae	Zygnematales	Desmidiaceae	Hyalotheca	Hyalotheca dissiliens	EXACT	98	ACCEPTED	SPECIES																																									waiting for Gert	freshwater	Hansen, G.	11.04.2016	GH4204	netsample	single filament	micro-pipetting	clonal	DY-V	15°	Hansen, G.	23.06.2016	no	no	Conjugatophyceae																										
	PreservedSpecimen		DM136	136	DMAL20	DDCC-0023	Micrasterias rotata	Green algae	Micrasterias rotata		media	centrifuget pellet	No	Frozen	yes, on algee webpage	Algae collection	Media		2016	4	9	Hansen, G.	Denmark	DK	Meldgaard Sø		56.0129	9.0996		Hansen, G.			2017	7	19	Gert Hansen	1	1	individuals			Micrasterias rotata (Grev.) Ralfs	2647513	Plantae	Charophyta	Zygnematophyceae	Zygnematales	Desmidiaceae	Micrasterias	Micrasterias rotata	EXACT	98	ACCEPTED	SPECIES																																									waiting for Gert	freshwater	Hansen, G.	11.04.2016	GH4205	netsample	single cell	micro-pipetting	clonal	DY-V	15°	Hansen, G.	23.06.2016	no	no	Conjugatophyceae																										
	PreservedSpecimen		DM137	137	DMAL21	DDCC-0024	Cosmarium reniforme	Green algae	Cosmarium reniforme		media	centrifuget pellet	No	Frozen	yes, on algee webpage	Algae collection	Media		2008	10	6	Daugbjerg, N.	Denmark	DK	Attemose		55.8209	12.5113		Stastny, J.			2017	7	19	Gert Hansen	1	1	individuals			Cosmarium reniforme (Ralfs) W.Archer	5274589	Plantae	Charophyta	Zygnematophyceae	Zygnematales	Desmidiaceae	Cosmarium	Cosmarium reniforme	EXACT	98	ACCEPTED	SPECIES																																									waiting for Gert	Freshwater	Hansen, G.	06.10.2008		netsample	single cell	micro-pipetting	clonal	DY-V	15°	Hansen, G.	07.01.2009	no	no	Conjugatophyceae																										
	PreservedSpecimen		DM138	138	DMP01	Rønsted 748 C	Almindelig Hundegræs	Orchard grass	Dactylis glomerata		Frozen	Fresh	yes	No	No	Herbarie laves af Nina Rønsted			2017	6	9	Nina Rønsted	Danmark	DK	Magle Sø, Holbæk	on its way				Nina Rønsted	Nina Rønsted?		2017	6	12	Nina Rønsted	1	1	individuals			Dactylis glomerata L.	2705308	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Dactylis	Dactylis glomerata	EXACT	98	ACCEPTED	SPECIES																																																																											Sø	Sjælland	Magle Sø					
	PreservedSpecimen		DM139	139	DMP02	Rønsted 749 C	Kær-padderok	Marsh horsetail	Equisetum palustre		Frozen	Fresh	yes	No	No	Herbarie laves af Nina Rønsted			2017	6	9	Nina Rønsted	Danmark	DK	Magle Sø, Holbæk	on its way				Nina Rønsted	Nina Rønsted?		2017	6	12	Nina Rønsted	1	1	individuals			Equisetum palustre L.	2687932	Plantae	Tracheophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	Equisetum palustre	EXACT	98	ACCEPTED	SPECIES																																																																											Sø	Sjælland	Magle Sø					
	PreservedSpecimen		DM140	140	DMP03	Seberg C 988	Eng-rottehale	Meadow cat's-tail 	Phleum pratense		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	7	2	G. Petersen & O. Seberg	Denmark	DK	Sorø, Sorø Sønderskov, Else engen	no				G. Petersen & O. Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Phleum pratense L.	9014945	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phleum	Phleum pratense	EXACT	98	ACCEPTED	SPECIES																																																																											In extreme-rich fen	Sjælland		Temporary collection number: 16				
	PreservedSpecimen		DM141	141	DMP04	Seberg C 957	Hundegræs	Orchard grass	Dactylis glomerata		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	6	10	Gitte Petersen	Denmark	DK	Geels Skov	no				Gitte Petersen			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Dactylis glomerata L.	2705308	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Dactylis	Dactylis glomerata	EXACT	98	ACCEPTED	SPECIES																																																																											Along road in mixed decideous forest	Sjælland						
	PreservedSpecimen		DM142	142	DMP05	Seberg C 1074	Hybrid-Vadegræs	Townsend's cordgrass	Spartina townsendii		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	8	1	SF	Denmark	DK	eastern part of  the road to Rømø	no				SF			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Spartina townsendii H.Groves & J.Groves	5290034	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Sporobolus	Sporobolus townsendii	EXACT	98	SYNONYM	SPECIES																																																																												Rømø		SF1-01 - DNA				
	PreservedSpecimen		DM143	143	DMP06	Seberg C 1056	Almindelig vadegræs	?	Spartina alterniflora x maritima		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	7	27	O. Seberg & S. Diemar	Denmark	DK	Randers Fjord, at the entrance near Udbyhøj	no				O. Seberg & S. Diemar			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals					Plantae	Tracheophyta	Liliopsida	Poales	Poaceae			NONE	100																																																																														Djursland		Temporary collection number: OS 11				
	PreservedSpecimen		DM144	144	DMP07	Seberg C 1249	Almindelig Vandpest	Canadian pondweed	Elodea canadensis		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2002	7	25	O. Seberg & G. Petersen	Denmark	DK	Bromme Lillesø	no				O. Seberg & G. Petersen			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Elodea canadensis Michx.	2865448	Plantae	Tracheophyta	Liliopsida	Alismatales	Hydrocharitaceae	Elodea	Elodea canadensis	EXACT	97	ACCEPTED	SPECIES																																																																											In lake	Sjælland						
	PreservedSpecimen		DM145	145	DMP08	Seberg C 2458	Smalbladet Vandpest	Nuttall's waterweed 	Elodea nuttallii		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2008	9	10	Seberg & al.	Denmark	DK	Køge Bugt, Vallensbæk, St. Bækrenden (N 55 37.604' E 12 21.764')		55.626733	12,362733		Seberg & al.			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Elodea nuttallii H.St.John	5329212	Plantae	Tracheophyta	Liliopsida	Alismatales	Hydrocharitaceae	Elodea	Elodea nuttallii	EXACT	98	ACCEPTED	SPECIES																																																																											Submerged in small stream	Sjælland						
	PreservedSpecimen		DM146	146	DMP09	Seberg C 1935	Skælrod	Common toothwort	Lathraea squamaria		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2005	4	25	G. Petersen & O. Seberg	Denmark	DK	Virum, Geels Skov	no				G. Petersen & O. Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Lathraea squamaria L.	3738478	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Orobanchaceae	Lathraea	Lathraea squamaria	EXACT	98	ACCEPTED	SPECIES																																																																											Along path under Corylus at the S edge of the forest	Nordsjælland						
	PreservedSpecimen		DM147	147	DMP10	Seberg C 758	Knold-Star	?	Carex nigra var. recta		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2000	7	11	O. Seberg & G. Petersen	Denmark	DK	Sorø Sønderskov, Elseengen	no				O. Seberg & G. Petersen			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Carex nigra var. recta (F.Fleisch.) Hyl	7528369	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex nigra	EXACT	98	SYNONYM	VARIETY																																																																											Forest meadow	Sjælland						
	PreservedSpecimen		DM148	148	DMP11	Seberg C 975	Almindelig Kvik	Couch grass	Elytrigia repens		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	6	28	Gitte Petersen	Denmark	DK	Sorø, Sorø Sønderskov, near Kristiansminde Gl. Skovridergård	no				Gitte Petersen			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Elytrigia repens (L.) Nevski	2706649	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Elymus	Elymus repens	EXACT	97	SYNONYM	SPECIES																																																																												Sjælland		Temporary collection number: 3				
	PreservedSpecimen		DM149	149	DMP12	Seberg C 536	Almindelig Rajgræs	Perennial ryegrass	Lolium perenne		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		1999	8	21	O. Seberg	Denmark	DK	Brøndby Strand, Køge Bugt Strandpark, along road close to Stubbe Sø	no				O. Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Lolium perenne L.	2706241	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Lolium	Lolium perenne	EXACT	98	ACCEPTED	SPECIES																																																																											In gravel along the road	Sjælland						
	PreservedSpecimen		DM150	150	DMP13	Seberg C 1108	Eng-Rapgræs, s.str.	Kentucky blue grass	Poa pratensis ssp. pratensis		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	7	4	G. Petersen & O. Seberg	Denmark	DK	Glænø, the isthmus leading to Vesterledet, Nature reserve area	no				G. Petersen & O. Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Poa pratensis subsp. pratensis	6431175	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Poa	Poa pratensis	EXACT	98	ACCEPTED	SUBSPECIES																																																																											In saline meadow	Sjælland		Temporary collection number: 36				
	PreservedSpecimen		DM151	151	DMP14	Seberg C 961	Rød Svingel	Red fescue	Festuca rubra		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	6	13	O. Seberg	Denmark	DK	Bognæs	no				O. Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Festuca rubra L.	2704922	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Festuca	Festuca rubra	EXACT	98	ACCEPTED	SPECIES																																																																											In saline meadow on the west-side of the peninsula	Sjælland						
	PreservedSpecimen		DM152	152	DMP15	Seberg C 505	Blåtop	Purple moor-grass	Molinia coerulea		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		1999	7	16	GP+LBP	Denmark	DK	Holmegårds Mose	no				GP+LBP			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Molinia coerulea (L.) Moench	8843957	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Molinia	Molinia caerulea	EXACT	98	SYNONYM	SPECIES																																																																											At the edge of raised bog	Sjælland						
	PreservedSpecimen		DM153	153	DMP16	Seberg C 535	Bjerg-Rørhvene	Wood small-reed grass	Calamagrostis epigejos		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		1999	8	22	O. Seberg	Denmark	DK	Brøndby Strand Station	no				Ole Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Calamagrostis epigejos (L.) Roth	6431455	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Calamagrostis	Calamagrostis epigejos	EXACT	98	ACCEPTED	SPECIES																																																																											On the south facing railway banks	Sjælland						
	PreservedSpecimen		DM154	154	DMP17	Seberg C 529	Almindelig Bændeltang	Common Eel-grass 	Zostera marina		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		1999	8	6	SF	Denmark	DK	Mols, Begstrup vig, syd for Dragsmur	no				SF			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Zostera marina L.	2863967	Plantae	Tracheophyta	Liliopsida	Alismatales	Zosteraceae	Zostera	Zostera marina	EXACT	98	ACCEPTED	SPECIES																																																																												Jylland		Buds fixed in FAA				
	PreservedSpecimen		DM155	155	DMP18	Seberg C 997	Svømmende Vandaks	Broadleaf pondweed	Potamogeton natans		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2001	7	3	G. Petersen & O. Seberg	Denmark	DK	Holmegårds Højmose	no				G. Petersen & O. Seberg			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Potamogeton natans L.	5301147	Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	Potamogeton natans	EXACT	98	ACCEPTED	SPECIES																																																																											In the Westphaler Skærene	Sjælland		Temporary collection number: 25				
	PreservedSpecimen		DM156	156	DMP19	Seberg C 533	Børstebladet Vandaks	Sago-pondweed	Potamogeton pectinatus		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		1999	8	10	SF	Denmark	DK	Sydsiden af Mossø	no				SF			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Potamogeton pectinatus Hagstr.	5301133	Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	Potamogeton pectinatus	EXACT	97	ACCEPTED	SPECIES																																																																												Jylland		buds fixed in FAA				
	PreservedSpecimen		DM157	157	DMP20	Seberg C 1969	Langbladet Vandaks	White-stemmed Pondweed 	Potamogeton praelongus		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2005	8	18	SF	Denmark	DK	Slåen sø	no				SF			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Potamogeton praelongus Wulfen	5301213	Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	Potamogeton praelongus	EXACT	97	ACCEPTED	SPECIES																																																																												Jylland v. Silkeborg		DNA				
	PreservedSpecimen		DM158	158	DMP21	Seberg C 1968	Glinsende Vandaks	Shining pondweed	Potamogeton lucens		Dried	Dried - silica beeds	yes	No	No	Findes hos Gitte Petersen	Herbarium sample ?		2005	7	18	SF	Denmark	DK	Slåen sø	no				SF			2017	6	29	Christina Lehmkuhl Noer 	1	1	individuals			Potamogeton lucens L.	5301141	Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae	Potamogeton	Potamogeton lucens	EXACT	97	ACCEPTED	SPECIES																																																																												Jylland v. silkeborg						
	PreservedSpecimen		DM159	159	DMCN1	75018	Koraldyr	Sea anemone	Edwardsia danica		Probably formalin -> Ethanole	half an animal	yes - if possible	Frozen	yes	ZM	Ethanol						Denmark	DK	Lillebælt, off Lyngs Odde	East Boreal						ZM	2017	7	7	Christina Lehmkuhl Noer & Martin Vinther Sørensen	1	1	individuals			Edwardsia danica Carlgren, 1921	5184029	Animalia	Cnidaria	Anthozoa	Actiniaria	Edwardsiidae	Edwardsia	Edwardsia danica	EXACT	98	ACCEPTED	SPECIES															Probably fixed in Formalin and later transferred in alcohol																							ANT-000054	Syntype	Storage: Wet; Specimens: 1																																										
	PreservedSpecimen		DM160	160	DMCN2	75238	Koraldyr	Coloneal sea anemone	Isozoanthus danicus		Probably formalin -> Ethanole	half an animal	yes - if possible	Frozen	yes	ZM	Ethanol						Denmark	DK	Limfjorden	East Boreal						ZM	2017	7	7	Christina Lehmkuhl Noer & Martin Vinther Sørensen	1	1	individuals			Isozoanthus Carlgren, 1903	2258039	Animalia	Cnidaria	Anthozoa	Zoantharia	Parazoanthidae	Isozoanthus		HIGHERRANK	94	ACCEPTED	GENUS															Probably fixed in Formalin and later transferred in alcohol																							ANT-000275	Syntype	Storage: ; Specimens: 1																																										
	PreservedSpecimen		DM161a	161	DMF1a	P2395342	Rødspætte	European plaice	Pleuronectes platessa		96% ethanol	Gill	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Pleuronectes platessa Linnaeus, 1758	7700106	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	Pleuronectes	Pleuronectes platessa	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM161b	161	DMF1b	P2395342	Rødspætte	European plaice	Pleuronectes platessa		96% ethanol	Fin	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Pleuronectes platessa Linnaeus, 1758	7700106	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	Pleuronectes	Pleuronectes platessa	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM161c	161	DMF1c	P2395342	Rødspætte	European plaice	Pleuronectes platessa		96% ethanol	Muscle	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Pleuronectes platessa Linnaeus, 1758	7700106	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	Pleuronectes	Pleuronectes platessa	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM161d	161	DMF1d	P2395342	Rødspætte	European plaice	Pleuronectes platessa		96% ethanol	Liver	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Pleuronectes platessa Linnaeus, 1758	7700106	Animalia	Chordata	Actinopterygii	Pleuronectiformes	Pleuronectidae	Pleuronectes	Pleuronectes platessa	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM162a	162	DMF2a	P2395343	Sild	Atlantic herring	Clupea harengus		96% ethanol	Gill	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Clupea harengus Linnaeus, 1758	8351946	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Clupea	Clupea harengus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM162b	162	DMF2b	P2395343	Sild	Atlantic herring	Clupea harengus		96% ethanol	Fin	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Clupea harengus Linnaeus, 1758	8351946	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Clupea	Clupea harengus	EXACT	98	ACCEPTED	SPECIES																																																																																		
	PreservedSpecimen		DM162c	162	DMF2c	P2395343	Sild	Atlantic herring	Clupea harengus		96% ethanol	Muscle	Nej	Frozen	ja, Christina	ZM	Ethanol		2017	8	31	Peter Rask Møller	Denmark	DK	Ven	Trawl by Hven				Peter Rask Møller		Marine faunistics summer course	2017	8	31	Christina Lehmkuhl Noer	1	1	individuals			Clupea harengus Linnaeus, 1758	8351946	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Clupea	Clupea harengus	EXACT	98	ACCEPTED	SPECIES																																																																																		
